st1,st2,st3,st4,st5,st6,st7,st8,st9,st10,st11,st12,st13,st14,st15,st16,st17,st18,st19,st20,st21,st22,st23,st24,st25,st26,st27,st28,st29,st30,st31,st32,st33,st34,st35,st36,st37,st38,st39,st40,st41,st42,st43,st44,st45,cpu-cycles,instructions,bus-cycles,cache-references,cache-misses,branch-instructions,branch-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-icache-loads,L1-icache-load-missesd,TLB-load-misses,iTLB-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,Label
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,0.725276,1,1.320009,1.297096,0.049346,2.131579,0.000096,0.958505,0.049134,0.426016,0.000146,0.69475,0.000008,0.052888,0.000002,0.147674,0.003097,0.049309,0.000007,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,0.822781,1,1.028366,0.982549,0.039643,0.091444,0.000046,0.776931,0.020906,0.205665,0.018701,0.393185,0.000003,0.011519,0.000002,0.095952,0.003148,0.039594,0.008781,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.148445,1,0.382816,0.353818,0.010016,0.039784,0.000167,0.294792,0.007526,0.059026,0.002491,0.259555,0.000001,0.00012,0,0.015871,0.00329,0.010015,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,0.865591,1,0.288543,0.472135,0.013413,0.055606,0.000022,0.361025,0.0099,0.11111,0.00348,0.278311,0.000001,0.000058,0,0.020835,0.003515,0.013351,0.003477,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.354644,1,0.451554,0.368088,0.004283,0.038852,0.00001,0.290255,0.00428,0.077872,0.000032,0.273488,0.000002,0.000043,0.000001,0.00722,0.002454,0.004339,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,1.232619,1,0.431042,0.56222,0,0.055868,0,0.475051,0.000001,0.08717,0,0.270174,0.000001,0.000001,0.000001,0.000001,0,0,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,0.993476,1,0.33115,0.344209,0.001493,0.1971,0.007147,0.211946,0.001345,0.132453,0.000102,0.333299,0.011764,0.003887,0.004086,0.013104,0.00001,0.000877,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.909296,1,0.377996,0.74277,0.000001,0.18024,0.003339,0.502341,0.000001,0.398533,0,0.40008,0.000001,0.000001,0.000001,0.000001,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,2.901404,1,0.967135,0.453576,0.000122,0.162861,0.000021,0.255893,0.000086,0.197674,0,0.221343,0.000023,0.000023,0.000012,0.000072,0.000003,0.000033,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,2.908636,1,1.066257,0.516625,0.06814,0.069471,0.000025,0.378828,0.067986,0.137777,0.000169,0.013393,0,0.053629,0.000001,0.144669,0.004656,0.068146,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,3.094666,1,1.031556,0.518058,0.068595,0.069128,0.000025,0.37981,0.06842,0.138288,0.000177,0.009993,0.000003,0.054021,0.000001,0.143918,0.005181,0.068556,0.000033,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,1.089141,1,0.993711,0.533688,0.041269,0.041221,0.000042,0.430586,0.041234,0.102993,0.000016,0.271871,0.000001,0.024434,0.000001,0.11615,0.005497,0.04125,0.000011,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,3.089663,1,1.03018,0.435066,0.045706,0.051513,0.00062,0.342984,0.0457,0.092067,0.000062,0.262891,0.000001,0.045268,0.000002,0.125891,0.005979,0.045682,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,1.512339,1,1.419839,0.482824,0.056708,0.065942,0.000066,0.353873,0.05668,0.129032,0.000012,0.017063,0.000005,0.06378,0.000002,0.16173,0.004216,0.056299,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,2.22315,1,0.741344,0.499021,0.032293,0.063736,0.000342,0.377828,0.032261,0.121287,0.000011,0.2841,0.000002,0.029973,0.000002,0.086349,0.003972,0.032284,0.000008,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.372942,1,0.791257,0.502928,0.033709,0.064898,0.000245,0.377539,0.034074,0.125705,0.000029,0.263881,0.000002,0.031008,0.000002,0.093457,0.004032,0.033746,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,2.291802,1,0.763935,0.523605,0.0331,0.070225,0.000023,0.383066,0.033027,0.141895,0.000073,0.112787,0.000002,0.028814,0.000001,0.093205,0.004806,0.033093,0.000005,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,4.790473,1,1.596824,0.528731,0.064999,0.067653,0.000175,0.397719,0.064894,0.130901,0.00016,0.079889,0.000001,0.052008,0.000002,0.188836,0.002451,0.064839,0.000015,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,0.178555,1,0.861072,0.570529,0.037663,0.076632,0.000028,0.413996,0.037635,1.562948,0.000025,0.209722,0.000002,0.034287,0.000001,0.105278,0.004896,0.037644,0.000004,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,0.237186,1,0.86389,0.576391,0.03806,0.07866,0.000029,0.416533,0.03798,0.15871,0.000079,0.236675,0,0.034587,0.000001,0.10601,0.004961,0.038034,0.000004,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.180769,1,0.806336,0.76838,0.005322,0.271507,0.005621,0.121708,0.005333,0.620556,0.000003,1.113209,0.000003,0.000072,0.000001,0.010272,0.004191,0.005338,0.000001,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.241696,1,0.550523,0.753418,0.232592,0.179733,0.00045,4.496508,0.231891,1.998538,0.000684,3.259547,0.000036,0.248223,0.000009,0.68171,0.015813,0.232527,0.000029,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,1.436193,1,0.478731,0.450619,0.018268,0.041941,0.000021,0.356308,0.009711,0.094331,0.008596,0.180421,0.000002,0.005288,0.000001,0.043861,0.001538,0.018307,0.00405,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.146069,1,0.382023,0.353819,0.010016,0.039784,0.000167,0.294794,0.007523,0.059026,0.002496,0.259567,0.000001,0.00012,0.000001,0.016149,0.003507,0.010017,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,0.85192,1,0.283976,0.472148,0.012727,0.055608,0.000022,0.361036,0.009185,0.111112,0.003489,0.278343,0.000001,0.000058,0,0.020413,0.003533,0.012693,0.003477,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.35445,1,0.451484,0.368475,0.005118,0.038895,0.00001,0.290668,0.005327,0.078052,0.000031,0.274398,0.000002,0.000044,0.000001,0.008489,0.002469,0.0054,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,0.204551,1,1.440496,1.689366,0.000003,0.181206,0.000002,1.540837,0,0.282734,0,0.799753,0.000003,0.000003,0.000003,0.000008,0,0.000003,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,0.989554,1,0.329858,0.344373,0.000998,0.197105,0.006986,0.211798,0.000865,0.132489,0.000053,0.333463,0.012203,0.003914,0.004206,0.013337,0.000002,0.000822,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.592344,1,0.172852,0.503118,0,0.100651,0.001865,0.280528,0,0.222592,0,0.223409,0.000001,0.000001,0,0.000001,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,2.721803,1,0.907269,0.453567,0.000051,0.162853,0.00002,0.255878,0.000175,0.197664,0.000002,0.221299,0.000026,0.000024,0.000012,0.000069,0.000001,0.000029,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,3.058467,1,1.019488,0.516501,0.068153,0.069451,0.000025,0.378743,0.067982,0.137751,0.000169,0.012662,0,0.053633,0.000002,0.144647,0.004621,0.068145,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,3.0795,1,1.026503,0.518007,0.068586,0.069121,0.000025,0.379745,0.068417,0.138268,0.000168,0.009395,0.000003,0.053984,0.000002,0.145882,0.004636,0.068582,0.000032,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,1.173735,1,0.973395,0.535027,0.04126,0.041344,0.000042,0.430828,0.041249,0.103114,0.000015,0.272435,0,0.023944,0.000002,0.119054,0.005289,0.041251,0.000012,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,3.070305,1,1.021754,0.43477,0.045753,0.051489,0.00062,0.342769,0.045699,0.092014,0.000032,0.262266,0.000001,0.045253,0.000002,0.131675,0.005673,0.045688,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,1.831228,1,1.449661,0.482726,0.056472,0.065922,0.000066,0.353716,0.056906,0.129025,0.000012,0.013489,0.000006,0.063735,0.000003,0.172462,0.003742,0.056498,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,1.501692,1,0.706203,0.497574,0.032391,0.063604,0.000343,0.376595,0.032372,0.120971,0.000011,0.281236,0.000002,0.029925,0.000002,0.08775,0.003846,0.032383,0.000009,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.263617,1,0.753382,0.500982,0.034258,0.064716,0.000245,0.375622,0.034317,0.125191,0.000031,0.259799,0.000002,0.030959,0.000002,0.095665,0.003918,0.034413,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,2.270921,1,0.756979,0.524566,0.0331,0.070319,0.000023,0.382403,0.033025,0.14212,0.000075,0.103126,0.000003,0.028774,0.000001,0.095513,0.004528,0.033099,0.000005,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,4.79523,1,1.597419,0.529611,0.063504,0.067805,0.000176,0.398754,0.06339,0.130898,0.000167,0.085601,0.000001,0.050618,0.000003,0.194429,0.002152,0.063414,0.000015,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,2.521783,1,0.840593,0.573351,0.037178,0.076678,0.000029,0.416109,0.037123,0.157456,0.000025,0.222541,0.000002,0.033789,0.000001,0.106529,0.004563,0.037177,0.000004,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,2.518294,1,0.839431,0.571711,0.037528,0.78005,0.000029,0.41352,0.037455,0.158107,0.000081,0.243289,0,0.03408,0.000002,0.107384,0.004605,0.037535,0.000004,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.684994,1,0.227991,0.545492,0.001469,0.078765,0.001631,0.365522,0.001472,0.17997,0.000001,0.32268,0.000001,0.000021,0,0.002856,0.001215,0.001467,0,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.462732,1,0.487512,0.52029,0.018566,0.080102,0.000036,0.360197,0.018543,0.160093,0.000059,0.261086,0.000004,0.019879,0.000001,0.055572,0.001166,0.018598,0.000002,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,1.392422,1,0.464141,0.450643,0.018202,0.041941,0.000021,0.356316,0.009627,0.094328,0.008585,0.180362,0.000002,0.005284,0.000001,0.044035,0.001447,0.01819,0.004032,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.119195,1,0.373065,0.353818,0.010013,0.039784,0.000167,0.294793,0.007522,0.059026,0.002491,0.259559,0.000002,0.00012,0.000001,0.015894,0.003302,0.010013,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,0.836851,1,0.278944,0.47214,0.013353,0.055607,0.000022,0.361029,0.009824,0.111111,0.003481,0.278322,0.000001,0.000059,0,0.020822,0.003516,0.013309,0.003477,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.346034,1,0.448681,0.367734,0.004929,0.038805,0.00001,0.289966,0.004898,0.077718,0.000031,0.272738,0.000002,0.000045,0.000001,0.00796,0.002462,0.004966,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,1.232668,1,0.42727,0.562224,0.000001,0.055869,0.000001,0.475053,0.000001,0.08717,0,0.27018,0.000001,0.000001,0.000001,0.000002,0,0,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,0.985011,1,0.328338,0.343963,0.001138,0.196949,0.007034,0.212138,0.001324,0.132507,0.000101,0.335543,0.011856,0.003918,0.004078,0.013885,0.000012,0.001244,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.597143,1,0.203401,0.503091,0,0.10065,0.001864,0.280516,0,0.222552,0,0.22296,0.000001,0.000001,0,0.000002,0,0.000001,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,2.692908,1,0.897636,0.453563,0.000066,0.162858,0.000023,0.255898,0.000031,0.197677,0,0.221379,0.000032,0.000025,0.000015,0.00016,0.000003,0.000073,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,3.161268,1,1.053758,0.516554,0.068141,0.069462,0.000025,0.378778,0.067978,0.137768,0.00016,0.012907,0,0.053682,0.000002,0.142396,0.005206,0.068136,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,3.190549,1,1.063517,0.517965,0.068577,0.069124,0.000025,0.379735,0.068417,0.138237,0.000159,0.009616,0.000004,0.054038,0.000002,0.143503,0.005222,0.068569,0.000033,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,2.902925,1,0.967642,0.534252,0.041276,0.041269,0.000042,0.430625,0.041264,0.103032,0.000014,0.272003,0.000001,0.024883,0.000002,0.115424,0.005545,0.041241,0.000011,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,1.031545,1,1.020552,0.434838,0.04576,0.051496,0.00062,0.342813,0.045645,0.092019,0.000027,0.262437,0.000001,0.045288,0.000002,0.124665,0.00602,0.045793,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,1.633329,1,1.383866,0.482926,0.056492,0.065964,0.000067,0.353864,0.056274,0.129035,0.000012,0.01695,0.000006,0.063804,0.000003,0.160123,0.004236,0.056527,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,1.306911,1,0.720686,0.499623,0.032443,0.063794,0.000344,0.378365,0.032297,0.121422,0.000011,0.285308,0.000002,0.029982,0.000002,0.086204,0.003977,0.032293,0.000008,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.295009,1,0.765004,0.503271,0.033974,0.064939,0.000246,0.377531,0.033427,0.125702,0.000029,0.263714,0.000002,0.031041,0.000002,0.092991,0.004059,0.034134,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,0.885674,1,0.825909,0.567732,0.035859,0.076164,0.000026,0.414596,0.035782,0.15357,0.000077,0.119074,0.000002,0.031232,0.000002,0.1009,0.005214,0.035865,0.000005,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,2.239288,1,1.587776,0.528359,0.064914,0.067596,0.000175,0.397153,0.06439,0.130883,0.000155,0.07586,0.000001,0.052615,0.000003,0.185414,0.002499,0.06471,0.000015,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,2.523716,1,0.841238,0.56048,0.037178,0.07536,0.000029,0.406768,0.037132,0.153459,0.000024,0.203662,0.000002,0.033831,0.000002,0.103068,0.004864,0.037156,0.000004,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,6.452852,1,7.011634,4.669374,0.311044,0.6364,0.000238,3.383459,0.310507,1.2876,0.000634,1.868838,0.000004,0.282944,0.000017,0.862089,0.040493,0.310917,0.000034,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.484711,1,0.537711,0.137437,0.003438,0.181348,0.003754,0.841535,0.003435,0.414472,0.000002,0.743525,0.000003,0.00005,0.000001,0.006685,0.002798,0.003432,0.000001,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.481643,1,0.493885,0.520311,0.018647,0.080106,0.000036,0.360209,0.018564,0.160101,0.000056,0.261134,0.000005,0.019892,0.000001,0.053603,0.001319,0.018637,0.000002,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,0.601573,1,0.471202,0.450587,0.018173,0.04194,0.000021,0.356266,0.009648,0.094323,0.008578,0.180308,0.000003,0.00529,0.000001,0.043752,0.001547,0.018177,0.004061,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.122511,1,0.374171,0.35382,0.010019,0.039784,0.000167,0.294794,0.007529,0.059026,0.002493,0.259573,0.000002,0.000121,0.000001,0.016284,0.00356,0.010016,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,0.843644,1,0.281215,0.472151,0.013057,0.055609,0.000022,0.361039,0.009542,0.111113,0.003484,0.278354,0.000001,0.00006,0.000001,0.020599,0.003543,0.013059,0.003477,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.341932,1,0.447311,0.366261,0.004778,0.038628,0.00001,0.24764,0.004774,0.077238,0.000028,0.229111,0.000002,0.000046,0.000001,0.007783,0.002438,0.004804,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,1.171263,1,0.53571,0.507049,0.000064,0.108476,0.000026,0.327602,0.000034,0.17955,0,0.171534,0.000067,0.000068,0.000066,0.000089,0.000002,0.000004,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,0.991196,1,0.330375,0.344678,0.001431,0.197244,0.007234,0.212201,0.000681,0.132748,0.000249,0.338218,0.012459,0.003937,0.004273,0.015183,0.000002,0.002102,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.592401,1,0.206985,0.503103,0.000001,0.100653,0.001865,0.28048,0.000001,0.222521,0,0.22331,0.000001,0.000001,0.000001,0.000002,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,2.521555,1,0.840519,0.45357,0.000036,0.162856,0.000021,0.255894,0.000068,0.197677,0,0.221344,0.000037,0.000026,0.000017,0.000105,0.000002,0.00004,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,2.617905,1,1.017703,0.516605,0.068154,0.069465,0.000025,0.378829,0.067987,0.137767,0.000171,0.014367,0,0.053645,0.000003,0.144798,0.004693,0.068143,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,2.635518,1,1.024532,0.518199,0.068591,0.069155,0.000025,0.379921,0.068406,0.138284,0.000172,0.01296,0.000005,0.053997,0.000003,0.145985,0.004664,0.068589,0.000032,O2
