st1,st2,st3,st4,st5,st6,st7,st8,st9,st10,st11,st12,st13,st14,st15,st16,st17,st18,st19,st20,st21,st22,st23,st24,st25,st26,st27,st28,st29,st30,st31,st32,st33,st34,st35,st36,st37,st38,st39,st40,st41,st42,st43,st44,st45,cpu-cycles,instructions,bus-cycles,cache-references,cache-misses,branch-instructions,branch-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,L1-icache-loads,L1-icache-load-missesd,TLB-load-misses,iTLB-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,Label
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,0.989059,1,0.329696,0.343769,0.000505,0.197069,0.007058,0.211627,0.001197,0.131923,0.000071,0.335295,0.010909,0.003828,0.003943,0.01292,0.000002,0.001657,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.591679,1,0.22822,0.503105,0,0.100653,0.001865,0.280518,0,0.222574,0,0.223351,0,0,0,0.000001,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,3.053644,1,1.017881,0.453563,0.00005,0.162852,0.000019,0.255891,0.000031,0.197671,0,0.221261,0.000018,0.000022,0.000009,0.000048,0.000001,0.000023,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,2.841155,1,1.043759,0.516627,0.068144,0.069468,0.000025,0.37883,0.067975,0.137775,0.000165,0.013559,0,0.053619,0.000001,0.14465,0.004589,0.068142,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,3.156704,1,1.052235,0.518096,0.068583,0.069132,0.000025,0.379813,0.068416,0.138286,0.000166,0.010089,0.000002,0.053973,0.000001,0.145865,0.004597,0.068582,0.000032,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,3.048617,1,1.016194,0.533428,0.041299,0.041182,0.000042,0.42973,0.041199,0.102654,0.000015,0.26987,0,0.023635,0.000001,0.118983,0.005247,0.041209,0.000012,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,3.106341,1,1.032951,0.43479,0.045834,0.05149,0.00062,0.342754,0.045764,0.09201,0.00003,0.26223,0.000001,0.045239,0.000001,0.131704,0.005642,0.045704,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,4.353688,1,1.451158,0.482757,0.055166,0.065926,0.000066,0.353738,0.055299,0.129027,0.000012,0.013898,0.000004,0.063708,0.000001,0.171214,0.003753,0.055217,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,2.270084,1,0.755009,0.497474,0.032758,0.06359,0.000341,0.376562,0.032745,0.120978,0.000011,0.281188,0.000001,0.029915,0.000001,0.088127,0.003839,0.032757,0.000009,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.465164,1,0.820538,0.50241,0.03478,0.064816,0.000244,0.376963,0.034594,0.125655,0.000031,0.263902,0.000001,0.030941,0.000001,0.096109,0.003904,0.034795,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,2.286586,1,0.762196,0.522988,0.033091,0.070137,0.000023,0.381221,0.033013,0.141649,0.000076,0.096364,0.000001,0.028765,0.000001,0.095453,0.004515,0.03309,0.000005,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,0.540041,1,0.340824,0.529826,0.063522,0.067836,0.000175,0.398875,0.063097,0.130906,0.000164,0.087597,0.000001,0.05052,0.000002,0.19434,0.002068,0.063325,0.000015,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,2.551295,1,0.850431,0.573609,0.037176,0.076697,0.000028,0.416087,0.037146,0.157497,0.000025,0.222485,0.000001,0.033776,0.000001,0.106403,0.004538,0.037166,0.000004,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,2.55349,1,0.851162,0.571917,0.037548,0.078032,0.000029,0.413393,0.03746,0.158075,0.00008,0.242758,0,0.034071,0.000001,0.107376,0.004584,0.037532,0.000004,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.683446,1,0.227449,0.545404,0.001336,0.078761,0.001631,0.365469,0.001336,0.179935,0.000001,0.322571,0.000001,0.00002,0,0.002645,0.001215,0.001331,0,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.525403,1,0.508446,0.520283,0.018518,0.080102,0.000036,0.360193,0.018464,0.16009,0.000059,0.261077,0.000003,0.019866,0.000001,0.055489,0.001164,0.018533,0.000002,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,1.437286,1,0.479095,0.450656,0.01817,0.041939,0.000021,0.356328,0.009581,0.094323,0.008576,0.180282,0.000001,0.005282,0.000001,0.043965,0.001442,0.018155,0.004074,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.175071,1,0.39169,0.353817,0.010021,0.039784,0.000167,0.294792,0.00753,0.059026,0.00249,0.259551,0.000001,0.000119,0,0.015794,0.003261,0.010022,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,0.921422,1,0.307148,0.472133,0.013621,0.055606,0.000022,0.361023,0.010118,0.111109,0.00348,0.278308,0.000001,0.000057,0,0.0209,0.003516,0.013556,0.003477,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.344134,1,0.448051,0.366632,0.003292,0.038672,0.00001,0.289277,0.003251,0.077395,0.000032,0.271143,0.000001,0.000042,0,0.005992,0.002425,0.003322,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,1.233925,1,0.462691,0.562219,0.000001,0.055868,0,0.475048,0,0.087169,0,0.270165,0.000001,0.000001,0.000001,0.000002,0,0.000001,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,0.998801,1,0.332951,0.344806,0.000921,0.19716,0.006963,0.21175,0.00072,0.132161,0.00036,0.333232,0.011145,0.003818,0.004,0.011367,0.000002,0.000206,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.591663,1,0.197903,0.50312,0,0.100653,0.001865,0.280529,0,0.222591,0,0.223336,0,0,0,0.000001,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,3.054446,1,1.018149,0.453562,0.000028,0.162851,0.000019,0.255882,0.000172,0.197666,0,0.221272,0.000019,0.000022,0.000009,0.000056,0.000001,0.000024,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,2.695615,1,1.043606,0.5166,0.068147,0.06946,0.000025,0.378836,0.067976,0.137776,0.000172,0.013581,0,0.05362,0.000001,0.14465,0.004579,0.068144,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,3.155509,1,1.051836,0.518092,0.068587,0.069132,0.000025,0.379809,0.068416,0.138283,0.000169,0.010033,0.000002,0.053973,0.000001,0.14586,0.004596,0.068589,0.000032,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,3.031054,1,1.01035,0.532206,0.041278,0.041077,0.000041,0.430436,0.041172,0.102936,0.000015,0.271458,0,0.023842,0.000001,0.118918,0.005163,0.041195,0.000012,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,3.104005,1,1.032289,0.434756,0.045796,0.051487,0.000619,0.342769,0.045703,0.092015,0.000034,0.26227,0.000001,0.045239,0.000001,0.131755,0.005664,0.045777,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,4.354471,1,1.451425,0.48272,0.055146,0.06592,0.000067,0.353728,0.055064,0.129022,0.000012,0.013828,0.000003,0.063709,0.000001,0.171111,0.003749,0.055143,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,2.266642,1,0.754277,0.497474,0.032757,0.06359,0.000342,0.376548,0.032745,0.120976,0.000011,0.281216,0.000001,0.029915,0.000001,0.088108,0.003837,0.032756,0.000009,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.463165,1,0.819972,0.502457,0.034674,0.06482,0.000244,0.377355,0.033889,0.1258,0.000031,0.264593,0.000001,0.030941,0.000001,0.096097,0.003902,0.034778,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,2.287221,1,0.762412,0.522972,0.033089,0.070143,0.000025,0.381376,0.033013,0.141721,0.000077,0.097554,0.000001,0.028766,0.000001,0.095454,0.00451,0.033089,0.000005,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,0.541965,1,0.341456,0.52983,0.063594,0.067838,0.000175,0.398789,0.063103,0.130876,0.000166,0.086488,0.000001,0.0504,0.000002,0.19419,0.00207,0.063157,0.000015,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,2.551203,1,0.850398,0.57351,0.037192,0.076688,0.000029,0.416137,0.037149,0.157505,0.000025,0.222515,0.000001,0.033777,0.000001,0.10644,0.004537,0.037189,0.000004,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,2.192311,1,0.812875,0.787966,0.05176,0.107507,0.000041,0.570214,0.051666,0.218149,0.000111,0.335434,0,0.046982,0.000001,0.148095,0.006314,0.051783,0.000006,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.682821,1,0.22733,0.545396,0.001324,0.078761,0.001631,0.365467,0.00133,0.179934,0.000001,0.322568,0.000001,0.00002,0,0.002639,0.001215,0.001328,0,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.492197,1,0.508335,0.520285,0.018518,0.080102,0.000036,0.360193,0.018471,0.160091,0.000058,0.261079,0.000003,0.019866,0.000001,0.055474,0.00116,0.018518,0.000002,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,1.437654,1,0.479219,0.450659,0.018181,0.041939,0.000021,0.356337,0.009598,0.094327,0.008581,0.180403,0.000001,0.005282,0.000001,0.043956,0.001442,0.018149,0.00407,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.174758,1,0.391587,0.353817,0.01002,0.039784,0.000167,0.294791,0.007529,0.059026,0.00249,0.259551,0.000001,0.000119,0,0.015829,0.003276,0.010022,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,0.919889,1,0.306637,0.472133,0.01363,0.055606,0.000022,0.361024,0.010103,0.111109,0.003481,0.278311,0.000001,0.000057,0,0.020909,0.003517,0.013592,0.003477,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.343376,1,0.447796,0.366579,0.003269,0.038666,0.00001,0.28922,0.003234,0.077368,0.000032,0.27101,0.000001,0.000042,0,0.005954,0.002426,0.003277,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,1.20349,1,0.585496,0.741026,0,0.087493,0.000001,0.94366,0,0.173158,0,0.53667,0.000002,0.000001,0.000001,0.000002,0,0,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,1.001751,1,0.333922,0.345095,0.000859,0.197357,0.007231,0.21193,0.000779,0.132326,0.000304,0.337199,0.011044,0.003833,0.003962,0.012255,0.000002,0.000839,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.594651,1,0.188603,0.503119,0,0.100653,0.001865,0.28053,0,0.222592,0,0.223405,0,0,0,0.000001,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,3.058504,1,1.019501,0.453564,0.000043,0.162852,0.000019,0.255889,0.000055,0.197671,0,0.221259,0.000018,0.000022,0.000009,0.00004,0.000001,0.000015,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,3.124142,1,1.041376,0.51661,0.068141,0.069463,0.000025,0.378832,0.067974,0.137777,0.000169,0.013552,0,0.053622,0.000001,0.144621,0.004555,0.068142,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,3.149431,1,1.04982,0.518087,0.068582,0.069131,0.000025,0.379801,0.068415,0.138281,0.000169,0.009964,0.000002,0.053973,0.000001,0.145859,0.004592,0.068582,0.000033,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,3.037375,1,1.01245,0.533267,0.041326,0.041174,0.000042,0.430288,0.041222,0.102906,0.000014,0.271137,0,0.023781,0.000001,0.119058,0.00521,0.041291,0.000012,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,3.084715,1,1.025034,0.434712,0.045884,0.051484,0.000619,0.342709,0.045819,0.091996,0.000023,0.262113,0.000001,0.045239,0.000001,0.131934,0.005639,0.045881,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,4.353562,1,1.451103,0.482758,0.055337,0.065926,0.000066,0.353735,0.055404,0.129022,0.000012,0.013934,0.000003,0.063709,0.000001,0.171393,0.003755,0.055412,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,2.25907,1,0.751609,0.497425,0.032758,0.063587,0.000342,0.3765,0.032747,0.120955,0.000011,0.281015,0.000001,0.029911,0.000001,0.088109,0.003717,0.032757,0.000009,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.462947,1,0.819787,0.502421,0.0348,0.06482,0.000245,0.377052,0.034426,0.125681,0.000031,0.264023,0.000001,0.030941,0.000001,0.096116,0.003932,0.0348,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,2.286806,1,0.762272,0.523005,0.033089,0.070138,0.000023,0.381394,0.033013,1.417265,0.000076,0.097441,0.000002,0.028767,0.000001,0.095444,0.004513,0.033089,0.000005,O3
67,45,18,0,46,16,1,40,3,2,14,0,59,8,0,67,4,21,18,61,23,10,111,2,0,0,67,0,0,0,0,0,232,48,0,0,17,0,21971,3,11,0,48,46,0,4.812463,1,1.603152,0.529778,0.063702,0.067829,0.000175,0.398835,0.0632,0.130905,0.000168,0.087018,0.000001,0.050524,0.000002,0.194417,0.002128,0.063407,0.000014,O3
77,53,20,0,54,18,1,49,2,1,17,0,70,7,0,77,3,14,20,55,23,9,58,1,0,0,77,0,0,0,0,0,207,40,0,0,20,0,22034,2,7,1,42,40,0,2.550942,1,0.850311,0.573312,0.037187,0.076669,0.00003,0.416082,0.037164,0.157482,0.000025,0.222419,0.000001,0.033778,0.000001,0.106445,0.004531,0.037193,0.000004,O3
93,65,24,0,66,22,1,61,2,1,21,0,80,13,0,93,3,20,24,85,28,17,39,1,0,0,93,0,0,0,0,0,307,62,0,0,27,0,21896,5,7,1,59,56,0,2.552516,1,0.850839,0.571679,0.037558,0.077994,0.00003,0.413439,0.037469,0.158127,0.000081,0.243019,0,0.034072,0.000001,0.107391,0.00457,0.037563,0.000004,Ofast
44,26,14,0,28,10,2,19,6,3,7,0,40,4,0,44,7,12,14,28,21,0,58,2,0,2,37,7,0,0,1,0,125,24,0,0,13,0,22063,1,7,0,31,26,0,0.682002,1,0.227015,0.545383,0.001303,0.07876,0.001631,0.365457,0.001306,0.179928,0.000001,0.32255,0.000001,0.00002,0,0.00264,0.001215,0.001328,0,O1
66,41,21,0,43,17,2,30,10,7,10,0,58,8,0,66,7,14,21,39,40,0,60,1,0,2,36,16,14,0,5,0,277,69,0,0,34,0,21900,2,7,0,56,53,0,1.525265,1,0.508401,0.520284,0.018527,0.080102,0.000036,0.360193,0.018471,0.160091,0.000058,0.261078,0.000002,0.019865,0.000001,0.055477,0.001169,0.01852,0.000002,O2
53,35,14,0,36,12,1,31,2,1,11,0,44,9,0,53,3,18,14,69,36,54,58,2,0,0,53,0,0,0,0,0,335,79,0,0,32,0,0,4,7,0,71,66,0,1.437956,1,0.479318,0.450663,0.018187,0.04194,0.000021,0.356348,0.009577,0.09433,0.008582,0.18043,0.000001,0.005282,0.000001,0.043976,0.001445,0.018159,0.004129,Ofast
61,41,16,0,42,14,1,37,2,1,13,0,57,4,0,61,3,13,16,46,40,32,79,2,0,0,61,0,0,0,0,0,295,81,0,0,32,0,21942,2,7,0,58,57,0,1.171501,1,0.390502,0.353817,0.010022,0.039784,0.000167,0.294792,0.007532,0.059026,0.002491,0.259552,0.000001,0.000119,0,0.015769,0.003249,0.010022,0.00249,O3
45,29,12,0,30,10,1,25,2,1,9,0,41,4,0,45,3,14,12,38,26,16,58,2,0,0,45,0,0,0,0,0,175,36,0,0,24,0,0,2,7,0,47,44,0,0.919131,1,0.306376,0.472133,0.013665,0.055606,0.000022,0.361024,0.010131,0.11111,0.003481,0.278311,0.000001,0.000058,0,0.020898,0.003502,0.013604,0.003477,Ofast
37,23,10,0,24,8,1,19,2,1,7,0,34,3,0,37,3,12,10,29,26,12,58,2,0,0,37,0,0,0,0,0,139,28,0,0,24,0,22067,1,7,0,44,40,0,1.342337,1,0.447447,0.366482,0.003234,0.038654,0.00001,0.289172,0.003176,0.077345,0.000032,0.270898,0.000001,0.000042,0,0.005874,0.002427,0.003215,0.000004,O3
78,52,22,0,53,20,1,45,7,5,15,0,67,11,0,78,2,27,22,122,46,78,25,1,0,0,78,0,0,0,0,0,288,33,0,0,23,0,21983,0,11,0,40,50,18,1.232581,1,0.402089,0.562217,0,0.055868,0,0.475047,0,0.087169,0,0.270164,0.000001,0.000001,0.000001,0.000002,0,0,0,O3
82,57,20,0,57,20,0,54,1,1,18,0,77,5,0,82,1,67,20,106,22,73,55,1,0,0,82,0,0,0,0,0,245,28,0,0,20,0,21970,0,36,0,44,48,9,0.991563,1,0.330522,0.344327,0.001726,0.197213,0.007004,0.211796,0.001925,0.13233,0.000105,0.33206,0.011429,0.003843,0.004128,0.012986,0.000007,0.001228,0,O3
78,38,20,1,42,15,3,32,5,2,7,0,64,14,0,78,11,27,20,113,109,1,32,1,1,2,74,4,0,0,1,1,347,55,0,0,69,0,22042,3,21,0,78,73,43,0.876018,1,0.550284,0.855021,0,0.263621,0.004883,0.734724,0.000001,0.582886,0,0.59797,0.000001,0.000001,0.000001,0.000002,0,0,0,O3
19,10,5,0,10,5,0,7,1,1,3,0,16,3,0,19,1,8,5,29,18,0,34,2,0,0,19,0,0,0,0,0,62,5,0,0,11,0,21893,1,5,0,19,19,10,3.027967,1,1.009322,0.453572,0.000028,0.162866,0.000022,0.255895,0.00006,0.197678,0,0.221381,0.000021,0.000022,0.00001,0.00007,0.000002,0.000029,0,O2
64,43,17,0,44,15,1,38,3,2,13,0,55,9,0,64,3,20,17,66,21,14,58,1,0,2,41,23,0,0,1,0,256,52,0,0,18,0,21955,4,7,0,49,48,0,3.237152,1,1.079048,0.51665,0.06813,0.069472,0.000025,0.378853,0.067977,0.137787,0.000156,0.013497,0,0.053625,0.000001,0.144709,0.004662,0.068149,0.000032,O3
53,35,14,0,36,12,1,31,2,1,11,0,45,8,0,53,3,16,14,52,14,9,58,2,0,0,53,0,0,0,0,0,179,32,0,0,12,0,0,3,7,0,40,39,0,2.906116,1,1.066058,0.518166,0.068585,0.069146,0.000025,0.379823,0.068417,0.138264,0.000159,0.010549,0.000002,0.054007,0.000001,0.144472,0.005118,0.068577,0.000033,O2
49,32,13,0,33,11,1,28,2,1,10,0,42,7,0,49,3,16,13,55,21,14,60,2,0,0,49,0,0,0,0,0,205,36,0,0,15,0,21927,3,7,0,50,46,0,3.060973,1,1.020321,0.533297,0.041263,0.041181,0.000042,0.430443,0.041257,0.102918,0.000016,0.271506,0.000001,0.024133,0.000001,0.1172,0.005453,0.041209,0.000011,O2
49,32,13,0,33,11,1,28,2,1,10,0,43,6,0,49,3,16,13,51,22,10,58,2,0,0,49,0,0,0,0,0,178,28,0,0,14,0,21923,3,7,0,47,44,0,3.134683,1,1.045351,0.434856,0.045704,0.051496,0.000618,0.342845,0.045687,0.092029,0.000036,0.262511,0.000001,0.045262,0.000001,0.126528,0.005943,0.045675,0.000012,O2
41,26,11,0,27,9,1,22,2,1,8,0,34,7,0,41,3,14,11,42,17,5,60,2,0,0,41,0,0,0,0,0,148,24,0,0,10,0,22065,2,7,0,38,37,0,4.243501,1,1.414501,0.482871,0.056602,0.065951,0.000067,0.353846,0.056604,0.129029,0.000012,0.016562,0.000003,0.063754,0.000002,0.164265,0.004155,0.05664,0.000009,O3
73,50,19,0,51,17,1,46,2,1,16,0,63,10,0,73,3,20,19,78,32,10,60,1,0,0,73,0,0,0,0,0,243,37,0,0,22,0,21978,5,7,0,67,64,0,2.304116,1,0.768409,0.49865,0.032497,0.0637,0.000342,0.37784,0.032429,0.12129,0.000011,0.284122,0.000002,0.029962,0.000001,0.086698,0.003967,0.032297,0.000008,Ofast
85,59,22,0,60,20,1,55,2,1,19,0,74,11,0,85,3,24,22,87,40,10,60,1,0,0,85,0,0,0,0,0,279,47,0,0,30,0,22097,7,7,0,76,67,0,2.452347,1,0.817776,0.503261,0.033951,0.064918,0.000244,0.376691,0.034173,0.125501,0.000031,0.262501,0.000001,0.031027,0.000001,0.093044,0.00405,0.033647,0.000008,Ofast
73,50,19,0,51,17,1,46,2,1,16,0,65,8,0,73,3,15,19,54,22,9,58,1,0,0,73,0,0,0,0,0,214,44,0,0,19,0,21939,2,7,1,41,39,0,5.099435,1,5.77443,3.681129,0.246743,0.524693,0.000172,2.621807,0.246216,1.058236,0.000555,0.795562,0.000014,0.214689,0.000006,0.704121,0.034911,0.246755,0.000035,O3
